Cs,B4,B3,B2,B1,B0
16.66666667,17.337676422709166,80.16799578705752,2.326384309254287,0.1678911749005344,5.230607849338136e-05
25.37313433,26.196517800870836,66.88678595214625,6.030470043373266,0.8856664550729734,0.0005597485366506042
33.33333333,28.91395561697242,53.01386626901923,15.061376646449235,3.00773666609891,0.003064801460173978
40.0119976,25.209204668591234,41.162339464954236,25.477444183822676,8.139683900309388,0.011327782322440473
45.05494505,22.177886405734746,32.64833017302858,30.55285236138715,14.59353194667038,0.02739911317911925
