Na,Li,K,Cs,Ca,Mg,Si,P,B,Al,Si6SM,Si5SM,Si4SM,Si3SM,Si2SM,Si1SM,Si0SM,P3SM,P2SM,P1SM,P0SM,B4SM,Al4SM,Al6SM,Si6,Si5,Si4,Si3,Si2,Si1,Si0,P3,P2,P1,P0,B4,Al4,Al6
50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0.006371499,99.987257,0.006371499,1.91E-13,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
23.8,0,0,0,4.8,0,71.4,0,0,0,0,0,25.4005472,69.22826808,5.341844945,0.029317075,2.27E-05,0,0,0,0,0,0,0,0,0,27,73,0,0,0,0,0,0,0,0,0,0
22.7,0,0,0,9.1,0,68.2,0,0,0,0,0,16.55790712,73.9706416,9.385082414,0.086281892,8.70E-05,0,0,0,0,0,0,0,0,0,12,86,2,0,0.00E+00,0,0,0,0,0,0,0
21.7,0,0,0,13,0,65.2,0,0,0,0,0,9.483869808,75.2480505,15.05257392,0.215221417,0.00028435,0,0,0,0,0,0,0,0,0,6,89,5,0,0,0,0,0,0,0,0,0
20,0,0,0,20,0,60,0,0,0,0,0,1.605054947,64.85532733,32.47669878,1.060400655,0.002518285,0,0,0,0,0,0,0,0,0,0,74,26,0,0.00E+00,0,0,0,0,0,0,0
8.205032137,0,0,0,0,0,18,72,0,0,0,0,11.0859587,0.025150629,1.78E-06,8.02E-12,7.37E-18,78.91405136,9.974829257,8.28E-06,3.92E-18,0,0,0,11.11111111,0,0,0,0,0,0,78.95729614,9.931592752,0,0,0,0,0
13.77620708,0,0,0,0,0,17,68,0,0,0,0,11.06350193,0.047602475,6.71E-06,6.36E-11,1.32E-16,70.9365349,17.95232386,3.01E-05,3.03E-17,0,0,0,11.11111111,0,0,0,0,0,0,71.13636811,17.75252078,0,0,0,0,0
19.74474232,0,0,0,0,0,16,64,0,0,0,0,11.03509901,0.07599464,1.75E-05,2.75E-10,9.73E-16,61.96499368,26.92381998,7.52E-05,1.27E-16,0,0,0,11.11111111,0,0,0,0,0,0,61.55285732,27.33603157,0,0,0,0,0
27.78657159,0,0,0,0,0,14.4,57.6,0,0,0,0,10.97300949,0.13804298,5.86E-05,1.74E-09,1.17E-14,46.02728064,42.86137677,0.000231487,7.50E-16,0,0,0,10.56635831,0.544752802,0,0,0,0,0,46.13511149,42.7537774,0,0,0,0,0
34.27604542,0,0,0,0,0,13,52,0,0,0,0,10.8853822,0.225570561,0.000158341,7.78E-09,8.75E-14,30.11533234,58.77300035,0.00055619,3.08E-15,0,0,0,6.544351682,4.566759429,0,0,0,0,0,30.94274861,57.94614028,0,0,0,0,0
39.35917363,0,0,0,0,0,12,48,0,0,0,0,10.76021118,0.350513879,0.000386019,2.98E-08,5.26E-13,16.24133778,72.64638822,0.001162885,1.05E-14,0,0,0,1.40068165,9.710429461,0,0,0,0,0,16.77177281,72.11711608,0,0,0,0,0
20.58287609,0,0,0,0,0,9.8,60.2,0,0,0,0,7.466447238,0.060418082,1.64E-05,3.08E-10,1.30E-15,60.53367562,31.9393362,0.000106461,2.15E-16,0,0,0,7.52688172,0,0,0,0,0,0,64.60491588,27.8682024,0,0,0,0,0
18.96754069,0,0,0,0,0,20.3,49.7,0,0,0,0,16.80386967,0.155146629,4.80E-05,1.03E-09,4.95E-15,51.19630054,31.84451295,0.000122178,2.83E-16,0,0,0,8.529825949,0,8.429238379,0,0,0,0,55.66393354,27.37700214,0,0,0,0,0
24.68204924,0,0,0,0,0,30.1,39.9,0,0,0,0,26.90047377,0.487763043,0.000298207,1.27E-08,1.23E-13,28.10018507,44.51091929,0.000360608,1.72E-15,0,0,0,5.325826039,0,22.06270899,0,0,0,0,30.86563861,41.74582636,0,0,0,0,0
30.58377673,0,0,0,0,0,37.8,32.2,0,0,0,0,35.25742168,1.726062986,0.002816381,3.19E-07,8.17E-12,4.746907284,58.2652794,0.001511951,2.09E-14,0,0,0,0,0,36.98630137,0,0,0,0,2.659529826,60.3541688,0,0,0,0,0
36.67803215,0,0,0,0,0,9.8,50.2,0,0,0,0,8.673281109,0.219452716,0.000188124,1.13E-08,1.56E-13,24.32770256,66.77857996,0.000795523,5.47E-15,0,0,0,4.588747731,0,4.304174229,0,0,0,0,28.03294709,63.07413095,0,0,0,0,0
33.35238421,0,0,0,0,0,17.8,45.7,0,0,0,0,15.90789894,0.392140291,0.000327048,1.91E-08,2.55E-13,23.09312787,60.60580609,0.000699731,4.66E-15,0,0,0,2.885164835,0,13.41520147,0,0,0,0,25.49958476,58.20004894,0,0,0,0,0
5.075254097,0,0,0,0,0,21.3,58.3,0,0,0,0,15.42068273,0.025291382,1.23E-06,3.59E-12,1.95E-18,77.57932247,6.974698222,3.96E-06,1.21E-18,0,0,0,12.75837563,0.46337926,2.22422045,0,0,0,0,78.38158086,6.1724438,0,0,0,0,0
19.2628542,0,0,0,0,0,10.4,69.6,0,0,0,0,6.908731513,0.043131173,8.97E-06,1.28E-10,4.08E-16,67.09134278,25.95672024,6.53E-05,9.96E-17,0,0,0,6.951871658,0,0,0,0,0,0,67.53077459,25.51735376,0,0,0,0,0
19.5373397,0,0,0,0,0,17.1,62.9,0,0,0,0,11.88362177,0.082769077,1.92E-05,3.07E-10,1.10E-15,61.11647358,26.91704023,7.61E-05,1.30E-16,0,0,0,11.25553423,0,0.710875846,0,0,0,0,60.84674598,27.18684395,0,0,0,0,0
19.55528195,0,0,0,0,0,21.3,58.7,0,0,0,0,15.24062624,0.116229525,2.96E-05,5.18E-10,2.04E-15,56.75949026,27.88353748,8.69E-05,1.64E-16,0,0,0,11.11189266,0,4.244992702,0,0,0,0,56.6010446,28.04207004,0,0,0,0,0
19.62981003,0,0,0,0,0,30.4,49.6,0,0,0,0,23.23824895,0.218472458,6.87E-05,1.49E-09,7.26E-15,46.76193603,29.78115758,0.000116265,2.73E-16,0,0,0,9.228901032,0,14.22788909,0,0,0,0,46.38982417,30.15338571,0,0,0,0,0
19.98918773,0,0,0,0,0,39.4,40.6,0,0,0,0,32.26267254,0.407138688,0.00017218,5.03E-09,3.32E-14,34.73767511,32.59216601,0.000175464,5.62E-16,0,0,0,6.408342901,0,26.26164052,0,0,0,0,34.1849312,33.14508538,0,0,0,0,0
20,0,0,0,0,0,80,0,0,0,0,0,51.21066372,47.58069588,1.206617853,0.002021798,7.56E-07,0,0,0,0,0,0,0,0,0,50,48,2,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,75,0,0,0,0,0,35.58582397,61.83525856,2.572015075,0.006898289,4.11E-06,0,0,0,0,0,0,0,0,0,38,61,1,0,0,0,0,0,0,0,0,0
28.6,0,0,0,0,0,71.4,0,0,0,0,0,24.3287042,71.35884981,4.296201265,0.01623123,1.35E-05,0,0,0,0,0,0,0,0,0,27,68,5,0,0,0,0,0,0,0,0,0
33.3,0,0,0,0,0,66.7,0,0,0,0,0,9.371733551,81.31857025,9.247747876,0.061859286,8.90E-05,0,0,0,0,0,0,0,0,0,11,79,10,0,0,0,0,0,0,0,0,0
36.4,0,0,0,0,0,63.6,0,0,0,0,0,2.549765201,81.07813276,16.19484385,0.176853233,0.000404963,0,0,0,0,0,0,0,0,0,7,76,17,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,60,0,0,0,0,0,0.088999321,67.54620211,31.64387335,0.717649694,0.003275528,0,0,0,0,0,0,0,0,0,2,67,29,2,0,0,0,0,0,0,0,0
42.9,0,0,0,0,0,57.1,0,0,0,0,0,0.001199861,51.83506656,46.34009368,1.809813514,0.013826383,0,0,0,0,0,0,0,0,0,2,54,41,3,0,0,0,0,0,0,0,0
44.4,0,0,0,0,0,55.6,0,0,0,0,0,5.07E-05,42.86268296,54.3024172,2.8069138,0.027935311,0,0,0,0,0,0,0,0,0,0,47,50,3,0,0,0,0,0,0,0,0
50,0,0,0,0,0,50,0,0,0,0,0,1.22E-15,12.190038,75.93118324,11.56751952,0.311259237,0,0,0,0,0,0,0,0,0,0,18,66,15,1,0,0,0,0,0,0,0
55.6,0,0,0,0,0,44.4,0,0,0,0,0,0,0.093736956,54.34248149,41.03382615,4.529955405,0,0,0,0,0,0,0,0,0,0,3,54,39,4,0,0,0,0,0,0,0
33.16498208,0,0,0,0,0,66.83501792,0,0,0,0,0,10.009085,81.0396404,8.89354472,0.057649353,8.05E-05,0,0,0,0,0,0,0,0,0,9.54,80.98,9.48,0,0,0,0,0,0,0,0,0
40.30305617,0,0,0,0,0,59.69694383,0,0,0,0,0,0.056846468,65.70719461,33.41903675,0.812956815,0.003965363,0,0,0,0,0,0,0,0,0,0,60.41,39.59,6.73,0,0,0,0,0,0,0,0
48.71399223,0,0,0,0,0,51.28600777,0,0,0,0,0,1.35E-11,18.70703935,72.76019212,8.358497699,0.174270826,0,0,0,0,0,0,0,0,0,0,22.13,66.79,11.07,0,0,0,0,0,0,0,0
0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
66.66667,0,0,0,0,0,33.33333,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
75,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
