0.000000000000000000e+00 0.000000000000000000e+00 7.189968929999999148e-01 2.155231318999999957e+01 4.317558379999999829e+01 1.094923859999999927e+01 2.705341849999999826e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.114000000000000057e+01 2.193333332999999996e+00 9.179022532027103498e-02 9.153265672505545014e-03 -1.689511600780485567e+00 2.250965234487174982e+01 4.611860031558275352e+01 1.401053304844888991e+01 4.508895646804956137e+00 3.876308720045940071e-01 -1.064253103836929171e+00 1.809331900005794469e-01 8.761400395429224108e-01 5.024911867955636491e-02 1.821725496750050688e-01 2.161008362559797558e-01
0.000000000000000000e+00 0.000000000000000000e+00 3.612687267999999818e+01 2.207147170000000003e+01 2.201793590999999939e+00 3.934216100000000049e-02 8.030000000000000028e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.785934066000000087e+01 1.701098900999999941e+00 5.787286218118271597e-01 4.250922995691984452e-02 4.365011076290174685e+01 2.490891444020840595e+01 2.842406770380799585e+00 -3.138379482653240737e-01 -1.191051318116904678e+00 8.618870338454435176e-01 -3.252573889855336020e+00 2.347588533167697111e+00 6.372101937120304704e-01 -1.426716849938030329e-01 4.577933336071439818e+00 4.418328275670305727e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.865317891999999844e+01 3.822633984000000140e+01 7.838918302000000615e+00 2.804281989999999891e-01 1.134738999999999843e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.377499999999999858e+01 1.225000000000000089e+00 2.464142287275790100e-01 4.130280227541875682e-02 3.000310338692784029e+01 4.267939983280118810e+01 1.068966472309026727e+01 3.748241589152751629e+00 7.783564024517720670e-01 -6.519436450720766940e-01 8.033632813596233158e-01 -2.725160234417166039e-01 2.790320214663725151e-01 -6.693843939032478874e-02 2.800373266374722725e+00 1.989107350124705853e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.370177798999999652e+01 3.820963593000000103e+00 2.824904899999999830e-02 2.979999999999999929e-05 2.500000000000000052e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.244897959000000043e+01 0.000000000000000000e+00 8.950430072225730171e-01 5.715929290289589737e-02 7.751025940566528050e+01 4.073765265731145391e+00 -4.359032390167925541e+00 1.386615109579889094e+00 -1.778649875378370826e-01 1.316491677862007936e+00 5.683829438846735305e-02 -1.047289622619219429e+00 7.130338338114620145e-01 -1.639845332255819021e-01 8.096219134838309017e+00 3.392378784489398225e-01
0.000000000000000000e+00 0.000000000000000000e+00 6.519751130000000217e+01 1.853545916999999932e+01 8.750163380000000046e-01 7.390751000000000091e-03 7.050000000000000263e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.529230768999999945e+01 9.230769199999999675e-02 6.687046757534438335e-01 5.112753412213306980e-02 6.645703923463267415e+01 1.635705003493486487e+01 2.348200247880902203e-01 3.782392714462395666e+00 1.230391318790816868e+00 5.460198832709505234e-01 1.444248824073470772e+00 -1.738795026763018559e+00 4.848099074401365227e-01 -1.185477650775668690e-01 6.737924434772846638e+00 2.078003269886861126e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.900000000000000000e+01 8.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.007591610599486431e+00 3.243879237004809735e-01 9.543073886665770500e-02 3.046580480093747378e-01 -8.162916881700515992e-02 -4.559107898584183194e-02 -7.729205738316891061e-02 1.863065259718685951e+01 8.064866865010725405e+01 4.541452815002949284e-01 -1.936828452505068299e-01 -2.726297034806782205e-02 -1.056556915951005760e-01 -9.167397102467722547e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.989999999999999858e+01 6.010000000000000142e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.418948499332555180e-02 -5.372692530335584915e-02 3.422733685886706900e-01 -1.478216482398055032e+00 2.299144528457206960e+00 -4.929186047257715364e-01 -7.414008941705337863e-01 -2.036952665265361062e-01 4.155179534509813521e+01 5.591818338550294953e+01 1.831123750465291966e+00 7.893872106314137049e-02 -7.308332062321620803e-02 9.697863062890332841e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.429999999999999716e+01 3.570000000000000284e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.505579263876426488e-01 8.453426928628886283e-02 -1.997452868395373504e-01 -3.654054903346243832e-01 -1.567981565228496743e+00 6.843981786292979708e-01 1.356420330856378031e+00 2.059832636369732572e+00 6.087776342837984345e+01 3.928026072229148724e+01 9.523710949516919211e-01 8.941884838193350782e-02 -3.241788710074089419e-01 -6.205760810649718628e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.729999999999999716e+01 1.269999999999999929e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.275126282476650941e-01 3.005184863848615606e-01 2.568511019623298530e-01 -5.757760023966862484e-01 3.995001948731187746e-01 -8.758652425642855788e-02 3.708568808903112135e-02 3.350352423197143992e+00 8.729169143697139077e+01 1.086039276223465855e+01 -8.113912758124608438e-02 1.081711814333508326e-01 -4.516556062815311190e-01 -6.207306904048581764e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.340000000000000036e+01 8.659999999999999432e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.109517384633939452e-01 3.387825823401817704e-01 8.726240601654373930e-02 3.570038259290075344e-01 -2.470023239330739195e-01 2.859221058404193272e-03 1.205509890496858638e-02 1.462610636923357532e+01 8.473889935267615670e+01 4.474075348710629951e-01 -2.169532904537360141e-01 -3.009780747374329879e-02 -1.101239689741013716e-01 -9.045118588355771649e-03
