0.000000000000000000e+00 0.000000000000000000e+00 7.189968929999999148e-01 2.155231318999999957e+01 4.317558379999999829e+01 1.094923859999999927e+01 2.705341849999999826e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.114000000000000057e+01 2.193333332999999996e+00 2.712833879305276419e-02 -1.871862411580629826e-02 1.093282555641262865e+00 2.026236345301100883e+01 4.367161124514765191e+01 1.123875685099772781e+01 1.163382654987805020e+00 2.527192026627483878e-01 9.941944166818819650e-02 1.428660341843132286e+00 2.960498876001021462e-01 3.174810918996422426e-01 2.206683634798954330e+01 1.533098970158609298e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.612687267999999818e+01 2.207147170000000003e+01 2.201793590999999939e+00 3.934216100000000049e-02 8.030000000000000028e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.785934066000000087e+01 1.701098900999999941e+00 -1.083253076509521490e-01 -1.989616709129288230e-02 3.660670758728073793e+01 2.248095040292896485e+01 2.402777288647849563e+00 4.438233641248491290e-01 1.940406782786303630e-01 6.097054523052626296e-01 2.036334946705675164e-01 2.064597012348694083e+00 -7.041555276732343049e-01 4.148174894563121384e-01 3.569999056787347769e+01 2.301235200981399664e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.865317891999999844e+01 3.822633984000000140e+01 7.838918302000000615e+00 2.804281989999999891e-01 1.134738999999999843e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.377499999999999858e+01 1.225000000000000089e+00 -4.847641066182166447e-02 -9.019048185043149202e-03 2.830673420744667368e+01 3.810806430557377666e+01 6.759588196299930019e+00 -7.515488793929389066e-01 8.116365732497056451e-02 4.903464928054800387e-01 1.631657069647027003e-01 1.748259990471528136e+00 1.199369487276672197e-01 3.052939105495634520e-01 2.642447285272159974e+01 1.699551516591850664e+00
0.000000000000000000e+00 0.000000000000000000e+00 7.370177798999999652e+01 3.820963593000000103e+00 2.824904899999999830e-02 2.979999999999999929e-05 2.500000000000000052e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.244897959000000043e+01 0.000000000000000000e+00 -3.987039574256913133e-01 -3.666705137710943307e-02 7.428997675658685296e+01 5.543588485885105221e+00 4.649837233990645191e-01 5.135233708735323921e-01 -3.231883079400208608e-02 2.758943466210365125e-01 1.412561694510443000e-01 4.104032570695236304e-01 -4.457736015240847394e-01 1.514769733333124757e-01 1.936474886706565002e+01 9.741825367820744486e-01
0.000000000000000000e+00 0.000000000000000000e+00 6.519751130000000217e+01 1.853545916999999932e+01 8.750163380000000046e-01 7.390751000000000091e-03 7.050000000000000263e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.529230768999999945e+01 9.230769199999999675e-02 -3.161618208537608776e-01 -2.171345732235241410e-02 6.386779194678911864e+01 1.788722646481493683e+01 4.651791454315669649e-01 8.148265139807173707e-01 -2.433733950378914879e-02 2.286401170630672219e-01 1.312617390437522402e-01 4.346042437452302121e-01 3.970702898463875363e-01 1.115747310265040454e-01 1.527414575448982603e+01 7.629397155239713291e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.900000000000000000e+01 8.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.387932165293214504e-01 3.196898665389957261e-01 8.598315545506809987e-02 1.752593058192002118e-01 1.213617047735237042e-01 1.079867163945541497e-01 6.294014833340207116e-02 1.913956839471167015e+01 8.027353239433764998e+01 2.939582440805457719e-01 -1.184234844819822552e-01 4.515207431288165152e-03 -1.154793125001258858e-01 -1.281324545825857086e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.989999999999999858e+01 6.010000000000000142e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.193734423982805298e-01 -1.045397483103542580e-01 -9.831648729613458315e-02 -8.125566089634937705e-02 3.607514068738835178e-01 -1.080782698012241472e+00 1.034753293167990640e-02 -4.854126529708036042e-02 3.865224387456876798e+01 6.262667176323376594e+01 1.911022022279817989e+00 3.912508479446699661e-02 1.341333349978830469e+00 6.444031170485886584e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.429999999999999716e+01 3.570000000000000284e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.381850434245804504e-02 1.002692050622187164e-01 3.258616898565194764e-02 3.350529723868959087e-01 2.225797096116809981e-01 -3.393508853604886299e-01 3.061024900445963315e-02 1.555370978804657134e-01 6.206330263584322893e+01 3.755610459785118849e+01 7.555721666332226860e-01 1.629726161243541527e-02 7.422483813227298555e-01 3.964871356721122453e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.729999999999999716e+01 1.269999999999999929e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.008654215708135848e-01 2.995156575694782330e-01 1.575230758630313810e-01 7.252676543518289387e-01 2.005388759316654723e-01 2.983146917986109203e-01 4.860465684857125102e-02 3.523620882363566187e-01 8.510087746781729834e+01 1.324680487628806169e+01 -4.376789205228810431e-01 -4.452414319225161954e-03 1.885146481492512294e-01 1.438950840537023268e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.340000000000000036e+01 8.659999999999999432e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.752070777042458616e+00 3.260504625398890077e-01 1.868403251418682132e-03 4.673816258710886129e-02 3.378360826433688402e-01 5.353085538332062743e-02 6.233035472432500723e-02 1.281316062077257989e+01 8.601917394303779929e+01 2.108957903218012797e-01 2.681320136269377263e-02 1.066196949633557711e-02 -1.365071861396192077e-01 5.804813671337560876e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.490000000000000036e+01 8.509999999999999432e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.279207813465236043e+00 3.236306471555021602e-01 2.792115507560508081e-02 8.637819635423671372e-02 2.707092781134898818e-01 7.025487935563297370e-02 6.237251826131738619e-02 1.485846408033649979e+01 8.410946553671951165e+01 2.369009775557675002e-01 -1.832208275285435173e-02 8.806731509619608600e-03 -1.299662022783092397e-01 6.321321030120508055e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.210000000000000142e+01 7.790000000000000568e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.630424621083665038e-01 3.169225670106147752e-01 1.307748335844881038e-01 2.434975103507141247e-01 6.084360233373053983e-03 1.366601955945817848e-01 6.346085730359611599e-02 2.238248931610434056e+01 7.736966447415395010e+01 3.353512112598167061e-01 -1.932793341699099443e-01 1.276048676995600317e-03 -1.043685171959047864e-01 -2.312601017324000807e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+01 7.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.156197320405597528e-01 3.079278882178219656e-01 1.284366038269040000e-01 2.309804361405171924e-01 -1.155744112919349087e-02 1.277565173652454034e-01 6.226457408928477710e-02 2.447147341460173919e+01 7.508156874975757944e+01 2.975597014281232688e-01 -1.717746648772029427e-01 1.719509985017519949e-03 -9.149455439060716344e-02 -1.937715077509549744e-02
