1.111111110999999951e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.895729613999999685e+01 9.931592752000000246e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.004525108046793846e+00 1.565136486159512119e-01 5.218706501879474269e-01 5.776786920946274106e-01 2.317251792420903511e-01 -3.081991141789713548e-02 1.599067828286911130e-02 7.844661590438229837e+01 1.019959963552918225e+01 -9.170556856698847126e-02 4.324666386334129475e-01
1.111111110999999951e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.155285732000000110e+01 2.733603156999999939e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.227914191001055144e+00 2.223486558966129012e-01 5.095946046853891964e-01 6.141861456453191481e-01 1.893584555906728251e-01 2.612434538306819543e-02 2.818955990087884667e-02 6.158717196233735081e+01 2.740366933622163614e+01 3.304403105671344099e-02 3.248721725524134629e-01
1.400681649999999889e+00 9.710429461000000373e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.677177281000000164e+01 7.211711608000000240e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.140555441080472576e+00 3.263199205303964900e-01 1.565689532429969111e-01 1.883697586826360293e-01 6.838851187714227731e-01 -3.571309562131419479e-02 4.645637621138000439e-02 1.715958704560645742e+01 7.281149231459757232e+01 2.419337702039106586e-02 4.613908787881559892e-01
5.325826038999999845e+00 0.000000000000000000e+00 2.206270899000000085e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.086563861000000131e+01 4.174582636000000235e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.451220359084901546e+00 2.754566488432527716e-01 2.164108760137993670e+01 -1.195208257433636456e+00 -7.379110783216278335e-01 4.120118178662958430e-04 3.049138419222982566e-03 2.974430004146822171e+01 4.300917819898275241e+01 -2.746864219041644239e-01 -6.720251794572129622e-01
6.951871657999999954e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.753077458999999294e+01 2.551735375999999889e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.040175154125017265e+00 1.738324763534214168e-01 3.679689637103757960e-01 4.314312762388445854e-01 9.036308090854860975e-02 2.865293553550648381e-02 2.623474351676113869e-02 6.740466166406594084e+01 2.545640342434180425e+01 9.123061100320675743e-02 1.326473313132101872e-01
