0.000000000000000000e+00 9.074070670518443293e+00
1.000000000000000000e+00 8.874550947310444471e+00
2.000000000000000000e+00 7.330666518173911683e+00
3.000000000000000000e+00 6.429606708793943248e+00
4.000000000000000000e+00 4.276149032340897271e+00
5.000000000000000000e+00 5.555618205911912355e+00
6.000000000000000000e+00 7.462974828607046973e+00
7.000000000000000000e+00 7.616949472288817802e+00
8.000000000000000000e+00 8.477551318166337779e+00
