0.000000000000000000e+00 7.814329836108261595e+00
1.000000000000000000e+00 5.881015932727034823e+00
2.000000000000000000e+00 6.545277085197784395e+00
3.000000000000000000e+00 5.505563489649449416e+00
4.000000000000000000e+00 6.835585571166146401e+00
5.000000000000000000e+00 6.441384059614238211e+00
6.000000000000000000e+00 4.946980458478337006e+00
7.000000000000000000e+00 6.425223716852599409e+00
8.000000000000000000e+00 7.806897012683867487e+00
